Date,RegionName,InventoryRaw_AllHomes,MedianListingPrice_1Bedroom,MedianListingPrice_2Bedroom,MedianListingPrice_3Bedroom,MedianListingPrice_4Bedroom,MedianListingPrice_5BedroomOrMore,MedianListingPrice_AllHomes,MedianListingPrice_CondoCoop,MedianListingPrice_DuplexTriplex,MedianListingPrice_SingleFamilyResidence,MedianPctOfPriceReduction_AllHomes,MedianPctOfPriceReduction_CondoCoop,MedianPctOfPriceReduction_SingleFamilyResidence,MedianPriceCutDollar_AllHomes,MedianPriceCutDollar_CondoCoop,MedianPriceCutDollar_SingleFamilyResidence,MedianRentalPrice_1Bedroom,MedianRentalPrice_2Bedroom,MedianRentalPrice_3Bedroom,MedianRentalPrice_4Bedroom,MedianRentalPrice_5BedroomOrMore,MedianRentalPrice_AllHomes,MedianRentalPrice_CondoCoop,MedianRentalPrice_DuplexTriplex,MedianRentalPrice_MultiFamilyResidence5PlusUnits,MedianRentalPrice_SingleFamilyResidence,MedianRentalPrice_Studio
2016-09-30,Alabama,31088,,127000,156900,275000,359900,175000,220000,132900,174900,3.44827586206896,3.17894736842105,3.4494653328734,5100,5900,5100,699,725,931,1495,,939,882.5,600,789,950,950
2016-09-30,Alaska,4046,122800,186000,279250,364700,462450,279000,207000,399000,290192.5,2.43941946578285,2.51410979989738,2.4390243902439,6000,5000,7000,895,1200,1730,2200,,1650,1395,1237,1195,1750,
2016-09-30,Arizona,32750,78000,143900,225000,325000,425490,255000,169000,220000,265000,1.9620253164557,2.21480635543531,1.96078431372549,5000,4900,5000,875,985,1175,1250,,1225,1000,750,990.5,1275,1250
2016-09-30,Arkansas,18532,99000,89900,139800,257900,354950,154500,156750,175000,154500,3.57270453733476,,3.57207930957482,5000,,5000,635,650,910,1250,,995,775,595,690,1000,1000
2016-09-30,California,84183,319000,360000,439000,579900,835000,479900,439000,649000,492800,2.85755107872553,2.68598322289597,2.86624203821656,14000,10900,14100,1860,2251,2450,2600,3092.5,2400,2400,1695,2115,2400,1765
2016-09-30,Colorado,27138,235000,289000,349000,475000,630000,375000,299000,420000,385000,2.6829268292683,3.02600348811859,2.66666666666666,10000,10000,10000,1310,1540,1795.5,2100,2100,1695,1400,1150,1430,1795,1195
2016-09-30,Connecticut,23242,144000,189900,259900,429000,675000,299000,210000,198000,320000,3.72378128116559,3.44827586206896,3.81818181818182,10000,7600,10000,1200,1395,1750,2200,1400,1700,1425,1150,1300,1800,1200
2016-09-30,Delaware,7298,139000,178750,249900,349000,499400,272630.5,264945,,274500,3.12597686777117,3.44086021505376,3.09090909090909,9000,7500,9000,985,1125,1315,1795,,1300,1200,900,1068,1307.5,1056
2016-09-30,DistrictofColumbia,1270,344000,569000,649900,799000,1600000,549000,429000,,685000,3.33333333333333,2.95747180382997,3.63636363636364,20000,10950,25000,2150,2912,3000,3200,,2500,2400,2250,2245,2985,1750
2016-09-30,Florida,140932,165000,179000,239310,336490,524000,259900,239900,266995,265000,2.91428571428571,3.33444481493831,2.81745444722439,8001,7100,8900,1301,1500,1650,1995,2950,1600,1650,1550,1509,1600,1500
2016-09-30,Georgia,60121,144970,137900,164900,269900,389000,210000,189000,,214900,3.06579355967321,2.85877644368211,3.07692307692308,6931,5100,7000,1145,1123.5,1150,1500,1950,1200,1250,,1219,1200,1250
2016-09-30,Hawaii,7724,359999,509000,647000,884000,1150000,589000,460000,799000,690000,3.70644922164566,3.70919881305638,3.70370370370371,20000,15100,20000,1600,2000,2600,3000,3000,2250,1962.5,,1895,2550,1250
2016-09-30,Idaho,12306,162475,172500,225000,275000,359900,247900,249950,239000,247490,2.7542372881356,3.84615384615384,2.73373428102789,5100,6300,5100,633,725,1100,1300,,1095,850,750,725,1100,
2016-09-30,Illinois,63158,117900,139900,185000,319999,359900,199500,2E+05,179000,199000,3.12695434646654,3.02861906085024,3.14285714285715,6000,6000,6000,1375,1500,1700,1975,,1550,1620,1425,1495,1500,1411
2016-09-30,Indiana,29260,69000,77999,134900,234999,329900,140000,130000,78340,142000,3.33611342785655,3.28283917584135,3.33889816360601,5000,5000,5000,700,804.5,1050,1349.5,,975,1000,695,825,952.5,995
2016-09-30,Iowa,13738,99700,114000,169000,259000,349900,159500,165000,135450,159000,3.24763217291641,2.63852242744064,3.31125827814569,5000,4950,5000,737,850,1100,,,1045,995,725,800,1055,887
2016-09-30,Kansas,11702,55000,72500,134925,247500,339900,152000,,140000,153000,3.37347164817686,,3.36134453781513,5000,,5000,680.5,795,1050,1300,1200,1000,,750,800,1000,
2016-09-30,Kentucky,19249,90000,110925,152000,257966.5,339000,159900,139900,139900,160000,3.33333333333333,3.06060606060606,3.33555703802535,5000,4100,5000,745,815,1050,1362.5,,995,950,695,800,1000,950
2016-09-30,Louisiana,15180,,118900,179000,280000,399000,198000,,,198000,3.44827586206896,4.16840422574367,3.42857142857143,6800,9333.5,6600,927,1020,1200,1512.5,,1200,1250,1100,1110,1200,1300
2016-09-30,Maine,11258,129000,175000,225000,269900,347000,219900,245500,159900,215000,4.34971726837755,3.18862876254181,4.40195642507781,10000,7000,10000,900,1200,1350,,,1450,1500,1097.5,1095,1400,
2016-09-30,Maryland,26876,149700,205000,323000,472235,675000,285000,219000,293745,297500,3.2258064516129,3.22788896061975,3.2258064516129,10000,7000,10000,1295,1446,1680,2055,,1695,1500,1250,1435.5,1700,1650
2016-09-30,Massachusetts,22065,255000,289900,350000,519900,549000,389900,349900,319900,399000,3.24763193504736,3.07692307692308,3.33333333333333,10000,10000,10100,1950,2275,2700,3300,4000,2400,2400,2450,2350,2495,1650
2016-09-30,Michigan,56982,84500,120000,169900,299900,399900,149900,189900,119900,149000,4.00308386071347,3.22632691086615,4.03258329907529,5100,5499.5,5100,700,975,1200,1999,,1000,1250,775,950,982.5,900
2016-09-30,Minnesota,26354,140750,169900,220000,319000,425000,225000,165000,194900,229900,3.20427236315087,3.36406358382952,3.1875,9000,5000,9000,1185,1300,1495,1700,1999.5,1445,1275,,1250,1450,1100
2016-09-30,Mississippi,13223,91000,99900,147950,249900,325000,159900,199900,134000,159900,3.78477120636643,3.59306954766373,3.7912885662432,5100,5250,5100,680,790,1049.5,,,1085,,700,803.5,1050,1000
2016-09-30,Missouri,33706,79900,89900,149000,265000,332000,150930,145000,125000,152900,3.50212633121421,3.40136054421769,3.50877192982456,5000,5000,5000,740,795,975,1200,1145,925,950,700,800,900,800
2016-09-30,Montana,7641,179000,214900,279500,349900,450000,295000,282900,279900,295000,3.36629631269089,,3.35383000262457,10000,,10000,675,800,1200,1372.5,,1100,,736,750,1100,
2016-09-30,Nebraska,5603,,125000,162500,282950,328900,170000,222000,125500,169900,3.1578947368421,2.69050198627663,3.16809600598137,5005,5000,5015,760,925,1242,1275,,,,675,835,1200,625
2016-09-30,Nevada,19370,129694,168000,230000,312500,410000,259900,128900,235000,269900,2.58605013638135,3.66666666666666,2.5062656641604,8000,5000,8100,850,1000,1250,1485,1950,1250,950,1250,1099,1300,
2016-09-30,NewHampshire,9256,104950,179900,259000,359900,350000,259900,199900,217450.5,269900,3.63636363636364,3.14465408805031,3.70507595405706,10000,5100,10000,937,1250,1650,1800,,1595,1395,1150,1200,1700,799
2016-09-30,NewJersey,57858,164900,225000,339000,499950,699000,295000,249900,279000,299900,3.77358490566038,3.33889816360601,3.84689363339104,10000,10000,10000,1475,1800,2000,2450,,1850,1800,1650,1744,1900,1800
2016-09-30,NewMexico,13109,149950,159000,205000,289950,449000,218000,175000,249950,219575,3.21279867215984,4.53267527091009,3.17322423709168,7000,10000,7000,642.5,820,1195,1325,,1195,995,650,750,1195,900
2016-09-30,NewYork,78864,255000,218000,197900,310000,599999,320000,625000,550000,284000,4.07407407407407,4.09836065573771,4.06777364383814,10000,24000,10000,2300,2600,3000,,,2990,2995,2600,2550,,2350
2016-09-30,NorthCarolina,61092,125950,145000,188000,319900,474700,229000,192900,209900,229900,3.03237057310907,2.91497975708502,3.03951367781155,6387.5,5400,6500,1024,1065,1145,1467,1935,1150,950,800,1105,1175,1275
2016-09-30,Ohio,49741,74900,85000,129900,236500,250000,139900,129900,80000,140000,3.84615384615384,3.65282004969164,3.84615384615384,5000,5000,5000,650,850,1000,1500,,985,1000,635,825,975,750
2016-09-30,Oklahoma,20422,69997.5,77000,155000,259000,399700,170155,110000,174900,172000,2.90275761973875,3.38709677419354,2.89473684210526,5000,3600,5000,664,775.5,1050,1397.5,,1050,,750,787,1075,995
2016-09-30,Oregon,18286,199999,242000,299900,415000,495000,325000,249900,290000,329000,3.1578947368421,2.85877644368211,3.17485514723391,10000,10000,10000,1295,1350,1600,2085,,1600,1495,1025,1325,1649,1325
2016-09-30,Pennsylvania,62602,123500,124900,159900,299000,319000,176750,198000,115000,175000,3.57398141529665,3.03214069132808,3.62318840579711,5900,5600,5900,975,1145,1300,1750,,1300,1450,900,1100,1250,1100
2016-09-30,RhodeIsland,5379,174900,213900,269900,345000,239900,275000,249500,195900,279900,3.63812032414854,4.25835953129465,3.604069667184,10000,10000,10000,1150,1400,1700,2200,,1750,1500,1300,1350,1800,
2016-09-30,SouthCarolina,32752,168000,139000,197990,307831,399000,219900,172500,,229000,2.76465684912476,2.76156731971655,2.7658154786795,5100,5000,5500,,975,1200,1595,,1250,1100,1025,1082,1250,1250
2016-09-30,SouthDakota,3573,,165000,189900,230000,369700,199900,172400,179900,199900,3.01669253661239,,3.0258662762323,5100,,5100,745,830,1100,,,1120,,702.5,799,1125,
2016-09-30,Tennessee,34686,149995,142500,192500,329900,489000,199500,192817,125000,199900,3.07692307692308,2.65721877767936,3.09342132398432,5900,5100,5900,1005,950,1150,1450,1522.5,1195,1250,715,1036,1175,1197
2016-09-30,Texas,98608,150000,178000,205000,318900,475000,253760,229900,2E+05,254900,2.85714285714286,3.2974280061552,2.83204809465157,8540,8000,8600,1042,1262,1420,1800,2600,1400,1200,995,1202,1400,1350
2016-09-30,Utah,10540,,195000,260000,334900,439900,299900,285000,,299900,2.77880698938425,2.78877394928027,2.77880698938425,10000,8850,10000,862,925,1295,1425,1617.5,1300,1195,787.5,939,1350,
2016-09-30,Vermont,7490,114000,165000,250000,350000,399000,239000,179900,180000,246000,4.89130434782609,4.01146131805158,5.00187578160173,10000,9000,10050,962.5,,,,,,,,1400,,
2016-09-30,Virginia,46568,197700,179900,231450,379900,554950,279900,250000,225000,285000,2.8169014084507,2.56410256410257,2.85714285714286,8100,5500,9000,1349,1350,1495,1925,2395,1600,1600,850,1400,1595,1650
2016-09-30,Washington,27972,220000,234995,299000,399900,499000,315000,255000,325000,320000,3.10465116279069,3.51487060641175,3.07692307692308,10000,10000,10000,1550,1600,1700,2050,2200,1700,1650,1195,1575,1750,1350
2016-09-30,WestVirginia,10616,79900,89949.5,149500,234900,279900,152500,134500,116750,154000,4.35161009573543,,4.36681222707423,6000,,6000,550,725,1100,1400,,1050,,,651,1050,
2016-09-30,Wisconsin,38366,99000,135000,185900,250000,292000,179900,169900,130000,183900,3.70507595405706,3.33333333333333,3.70644922164566,6000,5000,6000,837.5,895,1100,1162.5,,1100,,750,875,1100,900
2016-09-30,Wyoming,4836,160000,174500,235000,279995,395000,242000,,185000,240000,3.71057513914657,,3.70507646267468,9000,,8950,650,750,1000,,,1075,,725,750,1100,1047.5
2016-10-31,Alabama,30224,,124900,155900,270310,359900,174900,219990,139900,172500,3.51724137931034,3.1983257987364,3.5483870967742,5000,5950,5000,699,750,950,1375,,975,795,595,750,995,962.5
2016-10-31,Alaska,3654,120000,187000,275000,363000,465000,275000,205000,409000,289000,2.35349493998588,2.42433147223038,2.32666356444858,6000,5000,6050,922.5,1200,1650,1950,,1595,1450,1200,1250,1700,
2016-10-31,Arizona,33384,80000,149900,225000,323945,428174,255000,172000,224000,265000,2.00892857142857,2.37209302325582,2,5000,5000,5000,837,950,1100,1250,,1250,1060,730,975,1275,1250
2016-10-31,Arkansas,18286,95000,89900,139900,254485,359800,152500,157500,169900,152500,3.84615384615384,,3.82113821138211,5100,,5100,645,660,925,1397.5,,1000,697.5,637.5,695,1000,1000
2016-10-31,California,80904,315000,359900,439000,579000,830250,479800,435000,650000,491900,2.86885245901639,2.78551532033426,2.89056319366157,14000,10889,14000,1795,2125,2395,2600,3000,2350,2300,1700,2014,2350,1675
2016-10-31,Colorado,25594,249000,289000,349900,475000,640000,375000,299960,399000,384500,2.66720011854697,2.94117647058824,2.6578947368421,10000,10000,10000,1250,1496,1795,2000,2195,1695,1400,1095,1374,1795,1195
2016-10-31,Connecticut,22602,139900,189500,259500,427300,659925,299000,210000,197600,319900,3.63636363636364,3.5778175313059,3.63768643142961,10000,7000,10000,1207.5,1400,1765,2100,1450,1695,1450,1150,1300,1825,1200
2016-10-31,Delaware,7220,135000,174000,249060,348000,495000,269900,249900,,269990,3.13479623824452,3.36299746889978,3.12695434646654,9000,5900,9100,987,1150,1300,1700,,1300,1150,902.5,1082,1337.5,950
2016-10-31,DistrictofColumbia,1312,359949.5,567900,665000,799000,1640000,550000,439000,,680000,3.23624595469255,3.17039334629001,3.33377783704494,19500,15000,20000,2139.5,2834.5,2990,3300,,2500,2300,2267,2200,2982.5,1691
2016-10-31,Florida,140472,169000,179900,239900,339900,526000,260000,244900,270000,267000,2.95784524556881,3.36618349516828,2.86532951289399,9000,7435,9000,1300,1500,1650,1995,2800,1620,1650,1675,1544,1600,1500
2016-10-31,Georgia,58894,146900,139777,164900,270000,389000,212000,185000,,214900,3.14465408805031,3.00230946882217,3.15997503640524,6200,5100,6500,1064,1015,1150,1500,1950,1230,1250,,1139,1225,1200
2016-10-31,Hawaii,7628,365000,509500,638950,875000,1195000,585000,469000,839000,680000,3.62686349020754,3.7328094302554,3.54090354090354,20000,16000,20000,1600,2000,2600,3000,2850,2200,2000,1600,1900,2600,1300
2016-10-31,Idaho,11475,169500,166000,225000,279822,367000,248500,246990,235000,248800,2.70416441319632,3.34448160535117,2.70343336036767,5100,10000,5001,595,750,1095,1375,,1095,795,725,725,1100,
2016-10-31,Illinois,61227,119900,138500,182600,316700,350000,197500,205000,174900,194900,3.17460317460317,3.10077519379846,3.2,5500,6000,5500,1350,1495,1625,1800,,1573,1600,1400,1463.5,1500,1450
2016-10-31,Indiana,28603,69900,79500,134900,231945,329000,140700,134900,81750,142000,3.33555703802535,3.44946574331881,3.33555703802535,5000,4900.5,5000,700,796,1000,1296,,950,1000,625,825,950,1020
2016-10-31,Iowa,13692,1E+05,114900,166000,259900,349900,159500,173900,139950,157900,3.3041788143829,2.85714285714286,3.33333333333333,5000,5000,5000,670,850,1195,,,1050,995,700,780,1095,792.5
2016-10-31,Kansas,11441,52000,70000,134900,244900,339000,150000,,134700,150000,3.36722796487718,,3.3611120370679,5000,,5000,625,795,1095,1400,1175,1000,,750,785,1000,
2016-10-31,Kentucky,18820,92700,109950,152925,255842,349000,159900,145900,145000,160000,3.39040515341583,2.67022696929239,3.43053173241853,5000,4000,5000,743,840,1050,1350,,999.5,950,675,800,1000,962.5
2016-10-31,Louisiana,15114,,124900,179900,284500,399000,199000,,,198500,3.38983050847458,3.1374786081004,3.40380833184338,6100,7000,6100,924,1000,1100,1400,,1200,1250,1200,1080,1200,1300
2016-10-31,Maine,10711,125000,175000,224900,269000,339000,219750,239900,159900,215000,4.19392073874567,3.40367597004765,4.31587188035687,10000,9500,10000,850,1250,1427.5,,,1500,1600,1100,1095,1500,
2016-10-31,Maryland,26394,148500,2E+05,323995,451990,675000,289000,219000,299209,299000,3.16355355701603,3.18828302961275,3.1578947368421,10000,7000,10000,1295,1420,1677.5,2062.5,,1695,1550,1250,1414,1725,1695
2016-10-31,Massachusetts,21774,249900,289000,359900,519900,586500,394900,349000,319900,399900,3.15855969677827,3,3.22684737011939,10000,10000,10000,1950,2200,2600,3200,3800,2400,2350,2400,2300,2400,1640
2016-10-31,Michigan,53596,82700,122500,169900,299900,405900,149900,189900,119900,147000,4,3.11926232562552,4.00801603206413,5100,5099,5100,765,995,1200,1950,,1095,1250,780,995,1000,925
2016-10-31,Minnesota,25105,132000,170000,219900,315900,424900,225000,165000,199500,229900,3.2258064516129,3.58009415592419,3.17829457364341,7500,5000,7900,1115,1279,1475,1750,1800,1400,1225,,1200,1450,1075
2016-10-31,Mississippi,13248,96950,99900,149000,250000,339900,161800,224900,133000,159900,3.77358490566038,3.61283253104613,3.77358490566038,5100,4950.5,5100,745,795,1050,,,1007.5,,725,810,1025,1012.5
2016-10-31,Missouri,33120,79900,89900,149000,267500,338950,151340,145000,125000,152900,3.50250178699071,3.27445659034815,3.50877192982456,5000,5000,5000,695,787.5,975,1295,1200,925,925,695,775,925,800
2016-10-31,Montana,7248,175000,210000,279900,349900,439000,294500,283950,275000,294900,3.07692307692308,,3.04480208786428,10000,,10000,650,795,1250,1425,,1175,,695,750,1175,
2016-10-31,Nebraska,5512,,125000,162000,279900,336700,172500,220000,137750,170000,3.10077519379846,3.66265060240963,3.09329694695548,5000,5000,5000,767.5,900,1217.5,1250,,,,699.5,825,1200,600
2016-10-31,Nevada,18854,133300,169500,234800,313999,415000,259900,127900,235000,269900,2.5367357338637,3.57398141529665,2.48780487804878,7000,5000,7600,825,995,1250,1495,1950,1250,1100,1100,1085,1300,
2016-10-31,NewHampshire,8619,105000,179000,259000,359900,349900,259900,199900,219000,269900,3.69344413665743,3.2258064516129,3.70507595405706,10000,7500,10000,975,1217.5,1600,1800,,1550,1400,1100,1200,1700,850
2016-10-31,NewJersey,56300,159900,225000,334900,499900,699000,289900,250000,269900,299000,3.85109114249037,3.57398141529665,3.89853137516689,10000,10000,10000,1445,1795,2000,2500,,1850,1800,1650,1700,1875,1800
2016-10-31,NewMexico,12656,154900,155000,209000,288000,449500,219000,175000,256450,219900,3.30078310795212,4.00534045393859,3.26086956521739,7000,9000,7000,625,808,1195,1350,,1150,900,650,700,1195,850
2016-10-31,NewYork,76998,265000,219800,194500,310000,625000,320000,639000,569000,279900,4.16668402785012,4.01606425702812,4.17014178482068,10000,24000,10000,2400,2650,3070,,,2988,3000,2695,2600,,2350
2016-10-31,NorthCarolina,59620,129000,147450,189000,323900,484340,229500,199000,210000,229900,3.17460317460317,3.05584826132771,3.18152062096699,6900,5100,7000,1002.5,975,1100,1450,1875,1150,950,750,1065,1159.5,1275
2016-10-31,Ohio,48004,75000,85950,127500,234990,244937.5,139900,129900,79900,139900,3.91025641025641,3.57398141529665,3.94840747565148,5000,5000,5000,689,850,985,1400,,995,1050,695,824,995,650
2016-10-31,Oklahoma,20086,69900,77000,155000,259000,395000,170000,105000,174900,170779,3.01507537688442,2.94117647058824,3.01507537688442,5000,3000,5000,625,750,1000,1345,,995,,750,749,1000,1050
2016-10-31,Oregon,17158,205450,245000,299500,415000,499000,325000,249000,290000,329000,3.125,3,3.12516277737264,10000,9900,10000,1245,1339,1600,1970,,1595,1445,1050,1295,1600,1295
2016-10-31,Pennsylvania,61414,121900,124900,159900,295000,315000,179900,199000,114900,179000,3.57270453733476,3.22581165454331,3.57954691447904,5400,5100,5400,995,1150,1295,1600,,1275,1400,877.5,1148.5,1250,1100
2016-10-31,RhodeIsland,5197,175000,214900,269000,349900,239900,274900,250000,199000,279000,3.63636363636364,4.34782608695652,3.50877192982456,10000,10000,10000,1150,1400,1700,2015,,1700,1550,1325,1350,1800,1200
2016-10-31,SouthCarolina,32192,165000,138500,195990,304000,399000,219900,174900,,228500,2.77854959711031,2.88297470471763,2.75862068965518,5000,5000,5100,,927,1200,1500,,1200,1112.5,900,1000,1250,1200
2016-10-31,SouthDakota,3342,,165000,189900,239900,359900,199900,187400,189900,199900,2.94204177699323,,2.94117647058824,5100,,5100,704,797,1100,,,995,,747.5,769.5,1000,
2016-10-31,Tennessee,33936,154950,144900,194900,329900,475000,199500,193990,125000,199900,3.22632682690757,2.62034147237011,3.2448377581121,6000,5034,6000,971.5,926,1100,1400,1647.5,1150,1250,725,1000,1100,1150
2016-10-31,Texas,96948,150000,179000,209000,324995,465063,257640,229000,199999,259000,2.85714285714286,2.94117647058824,2.85575508001258,8000,6000,8000,989,1200,1400,1779.5,2495,1395,1200,950,1151.5,1400,1356.5
2016-10-31,Utah,10106,,199000,262500,334900,439000,299500,286000,,299900,2.75049115913556,2.50312891113892,2.77854959711031,10000,7050,10000,875,950,1295,1450,1597.5,1300,1150,825,976.5,1350,
2016-10-31,Vermont,7200,110000,159900,252500,359000,422500,239000,169000,185000,249000,5.01193317422435,6.40040962621608,4.98642663237605,10000,10000,10000,975,,,,,,,,1500,,
